Direction	Motif_Name	Beta_Est	OddsRatio	Beta_SE	Beta_Z	Beta_Pval	Beta_Padj	Log10Beta	NLog10Padj
Count_Gain	AC0106:EGR/WT:C2H2_ZF	0.13356802877591906	1.1428990135114383	0.05265993430555198	2.536426042632508	0.01119903950290145	0.02201311202289067	0.05800785785607639	1.6573185563185118
Count_Gain	AC0107:KLF:C2H2_ZF	0.06014222986095249	1.061987582150361	0.04772865329147596	1.2600864619763643	0.20763817344705335	0.28830995827416456	0.02611943855796864	0.5401403567487051
Count_Gain	AC0108:KLF/SP:C2H2_ZF	0.17089408040246157	1.186365083054454	0.05288279249971465	3.231563091215043	0.00123115141735121	0.00291125654704479	0.0742183561087197	2.535919521783246
Count_Gain	AC0109:SP/KLF:C2H2_ZF	0.2122187683067307	1.2364183446411026	0.04515998031007502	4.699266183235812	2.610979615866724e-6	1.0527603707565188e-5	0.09216544003191784	4.977670471645864
Count_Gain	AC0110:ZNF/MAZ:C2H2_ZF	0.20122683066062855	1.2229021320637348	0.05049673018126453	3.9849477369781945	6.749497929980703e-5	2.0810951950773836e-4	0.08739170216679107	3.681708053497536
Count_Gain	AC0111:CTCF/KLF:C2H2_ZF	0.05880776411052987	1.0605713412672535	0.04497288343530185	1.307627165937246	0.19099979810465223	0.2693696704211351	0.02553988744627122	0.5696513050876365
Count_Gain	AC0112:PAX:Homeodomain,Paired_box	0.09192369308029828	1.0962811650502204	0.05568890585500286	1.6506643768444635	0.09880712563430626	0.1497582699372979	0.03992195266094167	0.8246091857068302
Count_Gain	AC0113:ZNF:C2H2_ZF	0.12859955032925072	1.1372346277378789	0.04656027537820625	2.7620014977283636	0.00574482149056168	0.01188648920251085	0.05585007508323309	1.9249463998073264
Count_Gain	AC0114:ZNF/VEZF:C2H2_ZF	0.12852547404077946	1.13715038873763	0.05907012507471181	2.175811780967462	0.02956933741072513	0.05344572767628192	0.05581790415991015	1.2720870055304825
Count_Gain	AC0115:ZNF:C2H2_ZF	0.3955578132457203	1.485212431064533	0.20983750308261992	1.8850672898541696	0.05942075356615062	0.09657791729485464	0.17178857556633334	1.0151221644057993
Count_Gain	AC0116:GLIS:C2H2_ZF	0.00246788431628959	1.002470932049424	0.04437250443000833	0.05561742227514686	0.9556465850187272	0.9695188741560956	0.00107178854054015	0.01344373185391402
Count_Gain	AC0117:GLI/ZIC:C2H2_ZF	0.02524347499500931	1.0255647895111255	0.04867420738187245	0.5186211826103746	0.604024934461827	0.6907848795936167	0.01096310189439526	0.16065717715687233
Count_Gain	AC0118:ZBTB7A:C2H2_ZF	-0.15861371292891446	0.8533259240835577	0.0519653734631896	-3.05229621877481	0.0022709787067112	0.00511987672588296	-0.06888506027921401	2.290740495647862
Count_Gain	AC0119:ZBTB7A/ZBTB7B:C2H2_ZF	-0.04993350409129107	0.9512926794687618	0.05536706479948702	-0.9018629445524392	0.367129677787301	0.4581836653337546	-0.02168584528894115	0.3389603978656684
Count_Gain	AC0120:RREB:C2H2_ZF	0.1080983769468572	1.1141573473933788	0.1742129592765418	0.6204956129312069	0.5349315414228462	0.6219444354065994	0.04694652861071775	0.20624841349924877
Count_Gain	AC0121:ZNF:C2H2_ZF	-0.09364790909453664	0.910603320952344	0.04913478866838725	-1.905938981982202	0.0566581226988713	0.09304950176916464	-0.04067077016153461	1.031285947944088
Count_Gain	AC0122:XPA:Unknown	0.2905623028589825	1.3371791763412502	0.05404807966755753	5.375996791119909	7.616014804544662e-8	3.86328492907951e-7	0.12618960478075752	6.413043260127601
Count_Gain	AC0123:FOXO:Forkhead	-0.05942791898833759	0.942303453329548	0.05175964505520693	-1.148151594257489	0.2509059881201402	0.33710545896302974	-0.02580921728762849	0.4722342146154128
Count_Gain	AC0124:ZNF:C2H2_ZF	0.24945671579833073	1.283328015425011	0.05496766872703407	4.538244418498388	5.6724491060424585e-6	2.0865324489477817e-5	0.10833767514492276	4.680574856919497
Count_Gain	AC0125:ZNF:C2H2_ZF	0.15897987510388853	1.1723143537387368	0.04632582357611533	3.431776552070957	5.99641399386782e-4	0.00152702202515905	0.06904408249128695	2.8161546988073276
Count_Gain	AC0126:ZNF:C2H2_ZF	-0.0023086025234862902	0.9976940602498302	0.05539848693348016	-0.04167266384474283	0.9667596461159672	0.976070332916442	-0.00100261333685802	0.01051888715197679
Count_Gain	AC0127:ZFP:C2H2_ZF	-0.20589262951264936	0.8139204626282166	0.05811442287832828	-3.5428834928588744	3.957775121602432e-4	0.00105933640488848	-0.08941803286189422	2.974966102605837
Count_Gain	AC0128:TFCP:Grainyhead	-0.2467975546895367	0.7812988478098498	0.15144502420615252	-1.629618113788848	0.103182233625396	0.15601352151532233	-0.1071828161488818	0.8068377602031637
Count_Gain	AC0129:THAP:THAP_finger	0.2054852390858766	1.228120852641635	0.04470842981347454	4.596118448873505	4.304340695923469e-6	1.6309821070697962e-5	0.0892411054475666	4.7875508034253755
Count_Gain	AC0130:GCM:GCM	-0.00288712227508442	0.997117041454402	0.05769124494234797	-0.05004437463552026	0.9600870267555692	0.9711658174462608	-0.00125386127264912	0.01270661205518652
Count_Gain	AC0131:ZNF:C2H2_ZF	0.17765627384861693	1.1944146991003834	0.04230335564716564	4.199578759906722	2.6741200350978768e-5	9.043126355250349e-5	0.07715513940794731	4.043681400928726
Count_Gain	AC0132:ZSCAN/KLF:C2H2_ZF	0.05563490751113726	1.0572116332423964	0.05003867343577076	1.1118381781753224	0.2662077334928558	0.352515082877908	0.02416193333328468	0.452822296344894
Count_Gain	AC0133:ZNF:C2H2_ZF	-0.20613989114053585	0.8137192362084683	0.05467653764799621	-3.770170899767836	1.6313579686999318e-4	4.701516071180501e-4	-0.08952541722247175	3.3277620750051855
Count_Gain	AC0134:HSF:HSF	-0.24061342503522512	0.7861454718131186	0.1226914612269389	-1.961126085132928	0.04986431651014061	0.08363908022634252	-0.10449708276464	1.0775907517369627
Count_Gain	AC0135:ZBTB:C2H2_ZF	-0.1356901716353701	0.8731131057921095	0.0569675232103933	-2.3818864501838553	0.01722420762012009	0.03243720536842976	-0.05892949278974636	1.488956569545695
Count_Gain	AC0136:INSM:C2H2_ZF	-0.2730176715668901	0.7610793380456661	0.1349956509896705	-2.022418274702647	0.04313315869939384	0.07412775087955938	-0.1185700682235747	1.13001917666788
Count_Gain	AC0137:ZNF:C2H2_ZF	-0.1425264769222983	0.8671645941387203	0.21354561855408627	-0.6674287109580739	0.5044983317334104	0.5962332273468579	-0.06189846245246533	0.22458382492988
Count_Gain	AC0138:GTF3A:C2H2_ZF	0.0665172712670715	1.0687794230906245	0.04572803057891711	1.4546279475621953	0.145772289582327	0.21273960591017096	0.02888808386255087	0.6721516496035664
